新 天 地	nz nz nz	o o o	B-destination I-destination E-destination	navigation.navigation
取 消	v v	o o	O O	navigation.cancel_navigation

导 航 去 万 象 城	v v v n n n	o o o o o o	O O O B-destination I-destination E-destination	navigation.navigation
结 束 导 航	v v v v	o o o o	O O O O	navigation.cancel_navigation
取 消	v v	o o	O O	navigation.cancel_navigation

唱 d j	v eng eng	o theme theme	O B-theme E-theme	music.play
唱	v	o	O	music.play
唱 单 身 真 是 在 一 起	v n n d d p m m	o o o o o song song song	O B-song I-song I-song I-song I-song I-song E-song	music.play

导 航 到 苏 通 卡 客 户 服 务 中 心	v v v ns n n n n n n n n	o o o o o o o o o o o o	O O O B-destination I-destination I-destination I-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation
导 航 到 武 进 车 管 所	v v v nr nr j j j	o o o o o o o o	O O O B-destination I-destination I-destination I-destination E-destination	navigation.navigation
打 电 话 给 我	l l l p r	song song song song song	O O O O O	phone_call.make_a_phone_call

还 是 给 他 一 个 吻	c c p r m m v	o o o o o o o	O O O O O O O	OTHERS
打 电 话 七	l l l m	song song song o	O O O O	phone_call.make_a_phone_call
王 波	nr nr	o o	B-contact_name E-contact_name	phone_call.make_a_phone_call
去 星 城 映 象	v n n v v	o o o o o	O B-destination I-destination I-destination E-destination	navigation.navigation
去 星 城 映 象	v n n v v	o o o o o	O B-destination I-destination I-destination E-destination	navigation.navigation
没 事 了 没 事	v v ul v v	o o o o o	O O O O O	OTHERS
关 闭 屏 幕	v v n n	o o o o	O O O O	OTHERS

播 放 说 散 就 散	v v v v d v	o o song song song song	O O B-song I-song I-song E-song	music.play
播 放 太 想 念	v v d v v	o o song song song	O O B-song I-song E-song	music.play
播 放 天 亮 了	v v nr nr ul	o o song song song	O O B-song I-song E-song	music.play

中 医 药 大 学	nt nt nt nt nt	o o o o o	B-destination I-destination I-destination I-destination E-destination	navigation.navigation
打 电 话	l l l	song song song	O O O	phone_call.make_a_phone_call
开 通 网 上 买 一 个 然 后 让 人 家 给 你 装 就 便 宜 了 1 0 0 0 多	v v s s v m m c c v n n p r v d a a ul m m m m m	o o o o o o o o o o o o o o o o o o o o o o o o	O O O O O O O O O O O O O O O O O O O O O O O O	OTHERS
要 和 的 路 上 放 平 这 前 面 两 个 杯 子 给 没 就 不 够 用 了 路 上 要 很 好 走	v v uj s s v v r f f m m n n p d d v v p ul s s v d a v	o o o o o o o o o o o o o o o o o o o o o o o o o o o	O O O O O O O O O O O O O O O O O O O O O O O O O O O	OTHERS
关 掉 它	v v r	o o o	O O O	OTHERS

北 阳 新 第	ns nr nr m	o o o o	B-destination I-destination I-destination E-destination	navigation.navigation
北 阳 新 第	ns nr nr m	o o o o	B-destination I-destination I-destination E-destination	navigation.navigation
北 阳 新 第	ns nr nr m	o o o o	B-destination I-destination I-destination E-destination	navigation.navigation
关 机	n n	o o	O O	OTHERS
挂 了 吧	v ul y	o o o	O O O	OTHERS

我 要 听 笑 脸	r v v n n	song song o song song	O O O B-song E-song	music.play
我 要 听 笑 脸 人 声	r v v n n n n	song song o song song o o	O O O B-song I-song I-song E-song	music.play
我 要 听 谢 东 的 歌	r v v nr nr uj n	song song o singer singer o o	O O O B-singer E-singer O O	music.play

放 一 首 说 散 就 散	v m m v v d v	o o o song song song song	O O O B-song I-song I-song E-song	music.play
放 一 首 说 散 就 散	v m m v v d v	o o o song song song song	O O O B-song I-song I-song E-song	music.play
放 一 首 说 散 就 散	v m m v v d v	o o o song song song song	O O O B-song I-song I-song E-song	music.play

运 动 员	n n n	scene scene o	O O O	OTHERS
运 动 员	n n n	scene scene o	O O O	OTHERS
云 洞 岩	nr nr nr	o o o	B-destination I-destination E-destination	navigation.navigation
娜	x	o	O	OTHERS
你 要 是 有 个 名 称 的 话	r c c r r n n u u	o song song o o o o o o	O O O O O O O O O	OTHERS
打 电 话	l l l	song song song	O O O	phone_call.make_a_phone_call
给 我 点 一 首 友 情 岁 月	p r q m m n n t t	song song o o o song song song song	O O O O O B-song I-song I-song E-song	music.play

导 航 结 束	v v v v	o o o o	O O O O	navigation.cancel_navigation
导 航 结 束	v v v v	o o o o	O O O O	navigation.cancel_navigation
王 玥	nr zg	o o	O O	OTHERS
拨 打 电 话	v v n n	o song song song	O O O O	phone_call.make_a_phone_call

阳 光	nr nr	o o	O O	OTHERS
那 明 深	r a a	o o o	O O O	OTHERS
请 播 放 的 音 乐	v v v uj n n	o o o o o o	O O O O O O	music.play
请 播 放 歌 曲 逆 流 成 河	v n n n n n n ns ns	o o o o o song song song song	O O O O O B-song I-song I-song E-song	music.play
请 播 放 歌 曲 不 再 犹 豫	v n n n n d d a a	o o o o o song song song song	O O O O O B-song I-song I-song E-song	music.play

王 力 宏 首 好 听 的 歌	nr nr nr d d n n n	singer singer singer o toplist toplist o o	B-singer I-singer E-singer O B-toplist E-toplist O O	music.play
打 个 电 话	v q n n	o o o o	O O O O	phone_call.make_a_phone_call
家 里 2 8 8 了 3 0 0 块 钱	s s m m m ul m m m n n	o o o o o o o o o o o	O O O O O O O O O O O	OTHERS
我 要 去 王 家 校 八 号 院	r v v n n ng n n n	song song o o o o o o o	O O O B-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation

不 知 道 有 多 少 集	d v v v m m q	song song song o o o o	O O O O O O O	OTHERS
张 合	nr nr	o o	O O	OTHERS
妈 妈 打 电 话 吗	n n l l l y	o o song song song o	B-contact_name E-contact_name O O O O	phone_call.make_a_phone_call
阿 铁	nr nr	o o	O O	OTHERS
大 卫	n n	o o	O O	OTHERS
现 在 要 去 静 安	t t v v nr nr	song song o o o o	O O O O B-destination E-destination	navigation.navigation
我 要 去 赤 水	r v v n n	song song o o o	O O O B-destination E-destination	navigation.navigation
没 事	v v	o o	O O	OTHERS
关 闭 导 航	v v v v	o o o o	O O O O	navigation.cancel_navigation
我 要 去 旺 隆	r v v nr nr	song song o o o	O O O B-destination E-destination	navigation.navigation
关 闭 导 航	v v v v	o o o o	O O O O	navigation.cancel_navigation

张 学 友 的 歌	nr nr nr uj n	singer singer singer o o	B-singer I-singer E-singer O O	music.play
张 学 友 的 情 网	nr nr nr uj n n	singer singer singer o song song	B-singer I-singer E-singer O B-song E-song	music.play
逍 遥	a a	song song	B-song E-song	music.play
放	v	o	O	OTHERS
播 放 张 学 友 的 歌	v v nr nr nr uj n	o o singer singer singer o o	O O B-singer I-singer E-singer O O	music.play

百 货 大 楼	n n n n	o o o o	B-destination I-destination I-destination E-destination	navigation.navigation
罗 保 山	j ns ns	o o o	B-destination I-destination E-destination	navigation.navigation
开 往 的 路	v v uj n	o o o o	O O O O	OTHERS
开 封	v v	o o	B-destination E-destination	navigation.navigation
打 电 话 都 卡 真 是 三 班 倒 啊 个 武 汉 的 吊 灯 都 被 的 人	l l l nr nr d d l l l y q ns ns uj n n d p uj n	song song song o o o o o o o o o o o o o o o o o o	O O O O O O O O O O O O O O O O O O O O O	OTHERS
戴 佩 妮 的 因 为 爱 所 以 爱	nr nr nr uj c c v c c v	singer singer singer o song song song song song song	B-singer I-singer E-singer O B-song I-song I-song I-song I-song E-song	music.play

打 电 话 给 干 妈 吗	l l l p n n y	song song song o o o o	O O O O B-contact_name I-contact_name E-contact_name	phone_call.make_a_phone_call
打 开 音 乐 你 好 叮 当 啊 打 开 音 乐 什 么 情 况 听 话 的	v v n n l l o o zg v v n n r r n n v v uj	o o o o o o o o o o o o o o o o o o o o	O O O O O O O O O O O O O O O O O O O O	OTHERS
泽 州 南 门 体 育 场 站	ns ns ns ns n n n v	o o o o o o o o	B-destination I-destination I-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation
打 开 高 德 地 图	v v nr nr n n	o o o o o o	O O O O O O	OTHERS
退 出	v v	o o	O O	OTHERS

你 的 离 去	r uj v v	o o o o	O O O O	OTHERS
未 未	d d	o o	O O	OTHERS
佳 仑	ns ns	o o	O O	OTHERS
来 一 首 拥 抱 你 的 离 去	v m m v v r uj v v	o o o song song song o o o	O O O B-song I-song I-song I-song I-song E-song	music.play
5 6 0 万 8 0 万 7 0 0	m m m m m m m m m m	o o o o o o o o o o	O O O O O O O O O O	OTHERS
二	m	o	O	OTHERS

我 要 去 疾 控 中 心	r v v n n n n	song song o o o o o	O O O B-destination I-destination I-destination E-destination	navigation.navigation
你 好 激 动	l l a a	o o emotion emotion	O O O O	OTHERS
我 要 去 寿 阳 疾 控 中 心	r v v ns ns n n n n	song song o o o o o o o	O O O B-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation
打 个 电 话	v q n n	o o o o	O O O O	phone_call.make_a_phone_call

贾 玲 的 感 觉 自 己 萌 萌 哒	nr nr uj n n r r nr nr x	singer singer o song song song song song song song	B-singer E-singer O B-song I-song I-song I-song I-song I-song E-song	music.play
把 酒 倒 满	v v v a	song song song song	B-song I-song I-song E-song	music.play
把 酒 倒 满	v v v a	song song song song	B-song I-song I-song E-song	music.play

播 放 一 壶 老 酒	v v m q n n	o o song song song song	O O B-song I-song I-song E-song	music.play
我 想 听 天 使 的 翅 膀	r v v n n uj n n	song song o song song song song song	O O O B-song I-song I-song I-song E-song	music.play
播 放 一 首	v v m m	o o o o	O O O O	music.play

华 君	nr nr	o o	O O	OTHERS
打 电 话 给	l l l p	song song song o	O O O O	phone_call.make_a_phone_call
敏	ag	o	B-contact_name	phone_call.make_a_phone_call
凯 迪 拉 克 x t   s	nrt nrt nrt nrt eng eng x x	o o o o o o o o	O O O O O O O O	OTHERS
陕 西 广 场	ns ns n n	o o o o	B-destination I-destination I-destination E-destination	navigation.navigation

我 要 去 金 家 一 路 4 7 1 号	r v v n n m m m m m m	song song o o o o o o o o o	O O O B-destination I-destination I-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation
小 婧	nr nr	o o	O O	OTHERS
邹 澍	nr nr	o o	O O	OTHERS
h e l l o	eng eng eng eng eng	o o o o o	O O O O O	OTHERS
在 水 清 原 南 门	p n ns ns ns ns	o o o o o o	O B-destination I-destination I-destination I-destination E-destination	navigation.navigation
取 消	v v	o o	O O	navigation.cancel_navigation

播 放 下 定 决 心 忘 记 你	v v l l l l v v r	o o song song song song song song song	O O B-song I-song I-song I-song I-song I-song E-song	music.play
播 放 站 台	v v n n	o o song song	O O B-song E-song	music.play
播 放 光 辉 岁 月	v v nr nr t t	o o song song song song	O O B-song I-song I-song E-song	music.play

给 我 放 孟 庭 苇 的 歌	p r v nr nr nr uj n	song song o singer singer singer o o	O O O B-singer I-singer E-singer O O	music.play
蔡 依 林 的 歌	nr nr nr uj n	singer singer singer o o	B-singer I-singer E-singer O O	music.play
播 放 许 茹 芸 的 歌	v v nr nr nr uj n	o o singer singer singer o o	O O B-singer I-singer E-singer O O	music.play

给 来 一 首 那 个 d j	p v m m r r eng eng	o o o o song song theme theme	O O O O O O B-theme E-theme	music.play
给 来 首 l a   l a 的 歌	p v m eng eng x eng eng uj n	o o o o o o o o o o	O O O B-singer I-singer I-singer I-singer E-singer O O	music.play
来 首 大 同 m e s s a g e 辣 辣 的 喊 麦	v m d d eng eng eng eng eng eng eng z z z n n	o o o o o o o o o o o o o o theme theme	O O O O B-singer I-singer I-singer I-singer I-singer I-singer I-singer I-singer E-singer O O O	music.play

我 要 听 赵 雷 的 成 都	r v v nr nr uj ns ns	song song o singer singer o song song	O O O B-singer E-singer O B-song E-song	music.play
我 要 听 赵 雷 的 成 都	r v v nr nr uj ns ns	song song o singer singer o song song	O O O B-singer E-singer O B-song E-song	music.play
我 要 听 赵 雷 的 成 都	r v v nr nr uj ns ns	song song o singer singer o song song	O O O B-singer E-singer O B-song E-song	music.play
给 力 电 器 的 股 票	p n n n uj n n	o o o o o o o	O O O O O O O	OTHERS

不 用 给 我 拿 一 拿 少 爷 的 小 果 果 他 妈 坑 爹 呢	v v p r v m v n n uj a c c r n n n y	o o song song o o o o o o o o o o o o o o	O O O O O O O O O O O O O O O O O O	OTHERS
慧 娜	nr nr	o o	O O	OTHERS
宁 池	ns ns	o o	B-destination E-destination	navigation.navigation
我 要 打 电 话	r v l l l	song song song song song	O O O O O	phone_call.make_a_phone_call
回 到 主 页	v v n n	o o o o	O O O O	OTHERS
我 要 听 歌	r v v v	song song o o	O O O O	music.play

曲 说 散 就 散	q v v d v	o song song song song	O B-song I-song I-song E-song	music.play
首 l u c k y 首 心 雨	n eng eng eng eng eng n n n	o o o o o o o song song	O O O O O O O B-song E-song	music.play
歌 曲 小 幸 运	n n a a a	o o song song song	O O B-song I-song E-song	music.play

永 旺	ns ns	o o	B-destination E-destination	navigation.navigation
永 旺 梦 乐 城	nr nr nr ns ns	o o o o o	B-destination I-destination I-destination I-destination E-destination	navigation.navigation
k a t e	eng eng eng eng	o o o o	O O O O	OTHERS
你 笨 呐	r a y	o o o	O O O	OTHERS
二 百 五	m m m	o o o	O O O	OTHERS

哈 你 妹 啊 哈 哈 哈 你 是 大 爷	nr nr nr y o o o r v n n	o o o o o o o o o o o	O O O O O O O O O O O	OTHERS
看 你 是 不 是 傻 *	v r l l l a x	o o o o o o o	O O O O O O O	OTHERS
打 电 话	l l l	song song song	O O O	phone_call.make_a_phone_call
帮 忙 导 航 到 风 正 乡 卫 生 院	v v v v v i i i nt nt nt	o o o o o o o o o o o	O O O O O B-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation
帮 忙 到 导 航 到 风 正 乡 卫 生 院	v v v v v v i i i nt nt nt	o o o o o o o o o o o o	O O O O O O B-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation

我 要 去 沧 州 市 大 和 庄 新 区	r v v ns ns ns ns ns ns ns ns	song song o o o o o o o o o	O O O B-destination I-destination I-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation
呼 叫 1 1 0	v v m m m	o o o o o	O O B-phone_num I-phone_num E-phone_num	phone_call.make_a_phone_call
放 一 首 d j	v m m eng eng	o o o theme theme	O O O B-theme E-theme	music.play

取 消 导 航	v v v v	o o o o	O O O O	navigation.cancel_navigation
取 消 导 航	v v v v	o o o o	O O O O	navigation.cancel_navigation
明 天 天 气 怎 么 样	t t n n r r r	o o o o o o o	O O O O O O O	OTHERS
取 消	v v	o o	O O	navigation.cancel_navigation

抱 歉 家 园	v v n n	o o o o	O O O O	OTHERS
拨 打 电 话 1 3 8 0 0 0 0 2 6 5 7	v v n n m m m m m m m m m m m	o song song song o o song song song song song o o o o	O O O O B-phone_num I-phone_num I-phone_num I-phone_num I-phone_num I-phone_num I-phone_num I-phone_num I-phone_num I-phone_num E-phone_num	phone_call.make_a_phone_call
打 电 话 给 5 2 6	l l l p m m m	song song song o o o o	O O O O B-phone_num I-phone_num E-phone_num	phone_call.make_a_phone_call

帮 我 导 航 到 郑 州	v r v v v ns ns	song song o o o o o	O O O O O B-destination E-destination	navigation.navigation
放 尿 的 量 啊 你 要 是 你 可 以 自 己 带 个 给 改 一 改 你 好 啥 啥 都 可 以 争 斗 返 回 主 页	v v uj n y r c c r c c r r v q p j j j l l r r d c c vn vn v v n n	o o o o o o song song song o o song song o o o o o o o o o o o o o o o o o o o	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	OTHERS
没 事	v v	o o	O O	OTHERS
来 一 首 房 间 吧	v m m n n y	o o o song song o	O O O B-song E-song O	music.play
取 消	v v	o o	O O	music.pause

拨 打 5 5 1	v v m m m	o o o o o	O O B-phone_num I-phone_num E-phone_num	phone_call.make_a_phone_call
拨 打 6 6 5 1 7 0	v v m m m m m m	o o o o o song song o	O O B-phone_num I-phone_num I-phone_num I-phone_num I-phone_num E-phone_num	phone_call.make_a_phone_call
开 启 导 航	v v v v	o o o o	O O O O	navigation.open
导 航	v v	o o	O O	navigation.open
老 道 大 喊 大 唱	n n v v a v	o o o o o o	O O O O O O	OTHERS
久 安 开 启 电 子 狗	nrt nrt v v n n n	o o o o style style o	O O O O O O O	OTHERS
耶	nr	o	O	OTHERS
打 开 蓝 牙	v v ns ns	o o o o	O O O O	OTHERS

1 1	m m	o o	O O	OTHERS
取 消	v v	o o	O O	navigation.cancel_navigation
去 金 华	v nz nz	o o o	O B-destination E-destination	navigation.navigation
去 金 花 村	v n n zg	o o o o	O B-destination I-destination E-destination	navigation.navigation

播 放 d j 音 乐	v v eng eng n n	o o theme theme o o	O O B-theme E-theme O O	music.play
关 闭 音 乐	v v n n	o o o o	O O O O	music.pause
广 东 医 之 声	ns ns n n n	o o o o o	O O O O O	OTHERS
广 东 医 之 声	ns ns n n n	o o o o o	O O O O O	OTHERS
播 放 说 散 就 散	v v v v d v	o o song song song song	O O B-song I-song I-song E-song	music.play

那 个 走 西 口 王 二 妮 的 歌	r r v s s nr nr nr uj n	song song song song song singer singer singer o o	O O B-song I-song E-song B-singer I-singer E-singer O O	music.play
